fold,held_out,model,channel,hand,horizon_step,metric,value,n_frames,config_hash,arm
2,S03,ar,F_L,left,all,SS_vs_persistence,0.1320238443914676,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,HD_ratio_vs_persistence,0.8840867261928794,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,SS_vs_seasonal,0.1320238443914676,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,HD_ratio_vs_seasonal,0.8840867261928794,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,SS_vs_ar,1.7319479184152442e-14,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,HD_ratio_vs_ar,1.0,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,SS_vs_probgru,0.2103592866636985,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_L,left,all,HD_ratio_vs_probgru,0.927388881307185,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,MSE,4.9666140763107525e-05,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,MAE,0.0037542439078086,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,Hausdorff,2.5312492603401897,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,SS_vs_persistence,0.0621177372620824,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,HD_ratio_vs_persistence,0.8728518715048769,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,SS_vs_seasonal,0.0621177372620824,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,HD_ratio_vs_seasonal,0.8728518715048769,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,SS_vs_ar,2.0134441003349938e-08,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,HD_ratio_vs_ar,1.0,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,SS_vs_probgru,0.2531013167499253,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_L,left,all,HD_ratio_vs_probgru,0.9434821891433915,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,MSE,4.422411439490958e-05,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,MAE,0.0039662742489562,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,Hausdorff,2.606520172986783,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,SS_vs_persistence,0.1218086552371376,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,HD_ratio_vs_persistence,0.8932547613695301,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,SS_vs_seasonal,0.1218086552371376,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,HD_ratio_vs_seasonal,0.8932547613695301,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,SS_vs_ar,2.2612097305696466e-08,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,HD_ratio_vs_ar,1.0,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,SS_vs_probgru,0.1441168373128689,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_L,left,all,HD_ratio_vs_probgru,0.9556237805172192,23904,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,MSE,73.95713153228847,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,MAE,6.0375745475421025,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,Hausdorff,2.4989517201040834,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,SS_vs_persistence,0.1908361237830936,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,HD_ratio_vs_persistence,0.8364999802468598,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,SS_vs_seasonal,0.1908361237830936,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,HD_ratio_vs_seasonal,0.8364999802468598,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,SS_vs_ar,1.3433698597964394e-14,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,HD_ratio_vs_ar,1.0,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,SS_vs_probgru,0.0725631997334572,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,F_R,right,all,HD_ratio_vs_probgru,0.9178141673511572,23910,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,MSE,2.780537100517778e-05,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,MAE,0.0034070619511165,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,Hausdorff,2.4745066740474004,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,SS_vs_persistence,0.0778123281568718,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,HD_ratio_vs_persistence,0.8546398161492509,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,SS_vs_seasonal,0.0778123281568718,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,HD_ratio_vs_seasonal,0.8546398161492509,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,SS_vs_ar,3.5964273337185666e-08,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,HD_ratio_vs_ar,1.0,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,SS_vs_probgru,0.326389768589072,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPx_R,right,all,HD_ratio_vs_probgru,0.941722941186406,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,MSE,2.3379463570084725e-05,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,MAE,0.0033075909492265,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,Hausdorff,2.536876541397401,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,SS_vs_persistence,0.1528569824746029,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,HD_ratio_vs_persistence,0.8762173851273981,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,SS_vs_seasonal,0.1528569824746029,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,HD_ratio_vs_seasonal,0.8762173851273981,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,SS_vs_ar,4.2772579145200496e-08,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,HD_ratio_vs_ar,1.0,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,SS_vs_probgru,0.0256488104503179,23544,2ec2ba37fa8cbb0b,none
2,S03,ar,CoPy_R,right,all,HD_ratio_vs_probgru,0.9527873702122692,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,MSE,73.35020202229087,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,MAE,4.991125990952376,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,Hausdorff,2.8798483642655817,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,SS_vs_persistence,-0.0992039049522217,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,HD_ratio_vs_persistence,0.9533074463290202,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,SS_vs_seasonal,-0.0992039049522217,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,HD_ratio_vs_seasonal,0.9533074463290202,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,SS_vs_ar,-0.2663987344002072,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,HD_ratio_vs_ar,1.0782963006742836,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,SS_vs_probgru,1.3544720900426911e-14,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_L,left,all,HD_ratio_vs_probgru,1.0,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,MSE,6.649648892148302e-05,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,MAE,0.0041793574770509,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,Hausdorff,2.6828797506377593,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,SS_vs_persistence,-0.2557021048056409,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,HD_ratio_vs_persistence,0.9251386847030556,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,SS_vs_seasonal,-0.2557021048056409,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,HD_ratio_vs_seasonal,0.9251386847030556,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,SS_vs_ar,-0.3388696315218356,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,HD_ratio_vs_ar,1.059903421078804,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,SS_vs_probgru,1.503838764627119e-08,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_L,left,all,HD_ratio_vs_probgru,1.0,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,MSE,5.167073669282192e-05,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,MAE,0.0042946379287206,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,Hausdorff,2.727558926564215,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,SS_vs_persistence,-0.0260644981141815,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,HD_ratio_vs_persistence,0.9347347560627546,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,SS_vs_seasonal,-0.0260644981141815,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,HD_ratio_vs_seasonal,0.9347347560627546,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,SS_vs_ar,-0.168383725291416,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,HD_ratio_vs_ar,1.0464369141784675,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,SS_vs_probgru,1.935331384039785e-08,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_L,left,all,HD_ratio_vs_probgru,1.0,23904,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,MSE,79.74358092220675,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,MAE,6.427431097776473,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,Hausdorff,2.7227207957751873,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,SS_vs_persistence,0.1275266670630874,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,HD_ratio_vs_persistence,0.9114045195674274,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,SS_vs_seasonal,0.1275266670630874,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,HD_ratio_vs_seasonal,0.9114045195674274,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,SS_vs_ar,-0.0782405870810569,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,HD_ratio_vs_ar,1.089545177632237,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,SS_vs_probgru,1.2434497875801752e-14,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,F_R,right,all,HD_ratio_vs_probgru,1.0,23910,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,MSE,4.1278129450805815e-05,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,MAE,0.0037715405900138,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,Hausdorff,2.627637669026046,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,SS_vs_persistence,-0.3690226283687916,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,HD_ratio_vs_persistence,0.9075278712787376,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,SS_vs_seasonal,-0.3690226283687916,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,HD_ratio_vs_seasonal,0.9075278712787376,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,SS_vs_ar,-0.4845379318470979,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,HD_ratio_vs_ar,1.0618834439141676,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,SS_vs_probgru,2.422590339445918e-08,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPx_R,right,all,HD_ratio_vs_probgru,1.0,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,MSE,2.3994903322834625e-05,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,MAE,0.003471847174348,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,Hausdorff,2.6625841407114965,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,SS_vs_persistence,0.1305568348391905,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,HD_ratio_vs_persistence,0.919635810172618,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,SS_vs_seasonal,0.1305568348391905,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,HD_ratio_vs_seasonal,0.919635810172618,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,SS_vs_ar,-0.0263239027953354,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,HD_ratio_vs_ar,1.0495521154706453,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,SS_vs_probgru,4.167551514999701e-08,23544,2ec2ba37fa8cbb0b,none
2,S03,probgru,CoPy_R,right,all,HD_ratio_vs_probgru,1.0,23544,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,MSE,41.31280447161345,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,MAE,4.183661453227854,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,Hausdorff,3.016144233036973,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,SS_vs_persistence,2.4202861936828413e-14,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,HD_ratio_vs_persistence,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,SS_vs_seasonal,0.2393152466519832,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,HD_ratio_vs_seasonal,0.9349729898157294,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,SS_vs_ar,-0.0925699161480113,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,HD_ratio_vs_ar,1.098953964184899,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,SS_vs_probgru,0.0559446566713117,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_L,left,all,HD_ratio_vs_probgru,0.9481276291755236,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,MSE,1.8626735628432783e-05,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,MAE,0.0031537910949661,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,Hausdorff,2.8500213014582707,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,SS_vs_persistence,5.368626931900877e-08,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,HD_ratio_vs_persistence,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,SS_vs_seasonal,0.0650678278263537,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,HD_ratio_vs_seasonal,0.9925617914595484,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,SS_vs_ar,-0.206472424890419,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,HD_ratio_vs_ar,1.1872643072191866,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,SS_vs_probgru,-0.0448988683363653,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_L,left,all,HD_ratio_vs_probgru,1.115964922563782,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,MSE,2.2303720705061222e-05,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,MAE,0.0031530063166991,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,Hausdorff,2.877971955843035,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,SS_vs_persistence,4.4835566592738025e-08,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,HD_ratio_vs_persistence,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,SS_vs_seasonal,0.1780300858291128,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,HD_ratio_vs_seasonal,0.9697693766033488,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,SS_vs_ar,-0.1079130135064287,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,HD_ratio_vs_ar,1.1284344663041956,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,SS_vs_probgru,0.1055019612790755,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_L,left,all,HD_ratio_vs_probgru,1.0340647126884128,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,MSE,78.45593830864547,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,MAE,6.078680165254739,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,Hausdorff,3.0011863803549663,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,SS_vs_persistence,1.2656542480726783e-14,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,HD_ratio_vs_persistence,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,SS_vs_seasonal,0.0924228371165667,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,HD_ratio_vs_seasonal,0.9748223923594784,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,SS_vs_ar,-0.0855130571316411,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,HD_ratio_vs_ar,1.1149734673327365,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,SS_vs_probgru,-0.0084591943530205,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,F_R,right,all,HD_ratio_vs_probgru,0.8964455838278417,30174,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,MSE,1.4621706149634412e-05,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,MAE,0.0027620379354797,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,Hausdorff,2.8466476277906234,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,SS_vs_persistence,6.839146682313668e-08,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,HD_ratio_vs_persistence,1.0,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,SS_vs_seasonal,0.0530315415409324,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,HD_ratio_vs_seasonal,0.994934470408386,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,SS_vs_ar,-0.2047055794266814,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,HD_ratio_vs_ar,1.1839638488283366,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,SS_vs_probgru,-0.2431706287150035,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPx_R,right,all,HD_ratio_vs_probgru,1.190425365151324,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,MSE,2.0350630353290493e-05,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,MAE,0.0030134239231037,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,Hausdorff,2.85157150492826,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,SS_vs_persistence,4.9138524582659215e-08,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,HD_ratio_vs_persistence,1.0,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,SS_vs_seasonal,0.1620556515449958,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,HD_ratio_vs_seasonal,0.9691040775626232,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,SS_vs_ar,-0.1550871844722363,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,HD_ratio_vs_ar,1.1873267131614886,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,SS_vs_probgru,-0.0084122677014606,29358,2ec2ba37fa8cbb0b,none
3,S04,persistence,CoPy_R,right,all,HD_ratio_vs_probgru,1.0492770835164011,29358,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,MSE,54.31002039909677,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,MAE,4.616253380337079,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,Hausdorff,3.225915899058661,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,SS_vs_persistence,-0.3146050260618971,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,HD_ratio_vs_persistence,1.069549613617273,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,SS_vs_seasonal,1.8429702208777602e-14,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,HD_ratio_vs_seasonal,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,SS_vs_ar,-0.436297903092236,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,HD_ratio_vs_ar,1.1753857877771297,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,SS_vs_probgru,-0.2410598992205135,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_L,left,all,HD_ratio_vs_probgru,1.0140695394445427,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,MSE,1.9923086666484985e-05,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,MAE,0.0032456868542157,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,Hausdorff,2.871379218887072,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,SS_vs_persistence,-0.0695961973324617,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,HD_ratio_vs_persistence,1.0074939501041178,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,SS_vs_seasonal,5.019302307118778e-08,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,HD_ratio_vs_seasonal,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,SS_vs_ar,-0.2904383871280889,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,HD_ratio_vs_ar,1.1961616066978873,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,SS_vs_probgru,-0.1176199161704125,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPx_L,left,all,HD_ratio_vs_probgru,1.1243279080114208,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,MSE,2.713447231896419e-05,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,MAE,0.0033966662494403,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,Hausdorff,2.9676869833972614,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,SS_vs_persistence,-0.2165894408916859,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,HD_ratio_vs_persistence,1.0311730027014616,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,SS_vs_seasonal,3.6853488483146186e-08,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,HD_ratio_vs_seasonal,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,SS_vs_ar,-0.3478753340911633,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,HD_ratio_vs_ar,1.1636111569707188,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,SS_vs_probgru,-0.0882369175979178,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,CoPy_L,left,all,HD_ratio_vs_probgru,1.066299614770535,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,MSE,86.44547429927039,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,MAE,6.3815980057771045,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,Hausdorff,3.0787006985865784,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,SS_vs_persistence,-0.1018346878880347,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,HD_ratio_vs_persistence,1.025827892175908,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,SS_vs_seasonal,1.1546319456101628e-14,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,HD_ratio_vs_seasonal,1.0,30174,2ec2ba37fa8cbb0b,none
3,S04,seasonal,F_R,right,all,SS_vs_ar,-0.1960559405030433,30174,2ec2ba37fa8cbb0b,none
